x,occupancy,replacement_turnovers,updates,censored_requests
0.0,0.0,0.0,0,0.0
0.001,0.732421875,0.0,0,0.0
0.01,4.19921875,0.0,2.0,0.0
0.1,34.5947265625,0.0,25.0,15.0
0.2,54.78515625,0.0,51.0,41.0
0.3,74.4140625,0.0009765625,76.0,55.0
0.4,92.1142578125,0.019287109375,101.0,54.0
0.5,99.853515625,0.1357421875,126.0,50.0
0.6,100.0,0.33056640625,151.0,38.0
0.7,100.0,0.527587890625,177.0,33.0
0.8,100.0,0.725341796875,202.0,34.0
0.9,100.0,0.91943359375,227.0,34.0
1.0,100.0,1.1171875,253.0,34.0
1.1,100.0,1.313232421875,278.0,40.0
1.2,100.0,1.510009765625,303.0,42.0
1.3,100.0,1.70703125,328.0,44.0
1.4,100.0,1.903076171875,353.0,43.0
1.5,100.0,2.098876953125,379.0,39.0
1.6,100.0,2.29296875,404.0,44.0
1.7,100.0,2.49609375,429.0,42.0
1.8,100.0,2.693603515625,454.0,42.0
1.9,100.0,2.89013671875,479.0,43.0
2.0,100.0,3.08935546875,505.0,47.0
2.1,100.0,3.28369140625,530.0,45.0
2.2,100.0,3.48193359375,555.0,51.0
2.3,100.0,3.677978515625,580.0,47.0
2.4,100.0,3.877685546875,605.0,56.0
2.5,100.0,4.073974609375,631.0,58.0
2.6,100.0,4.27392578125,656.0,59.0
2.7,100.0,4.476806640625,681.0,73.0
2.8,100.0,4.67431640625,706.0,73.0
2.9,100.0,4.8701171875,732.0,79.0
3.0,100.0,5.06689453125,757.0,69.0
3.1,100.0,5.26220703125,782.0,54.0
3.2,100.0,5.455322265625,807.0,50.0
3.3,100.0,5.653564453125,832.0,58.0
3.4,100.0,5.85205078125,857.0,65.0
3.5,100.0,6.046630859375,882.0,61.0
3.6,100.0,6.248779296875,908.0,75.0
3.7,100.0,6.4521484375,933.0,91.0
3.8,100.0,6.650634765625,958.0,89.0
3.9,100.0,6.849853515625,983.0,96.0
4.0,100.0,7.048828125,1008.0,91.0
4.1,100.0,7.253173828125,1034.0,102.0
4.2,100.0,7.451416015625,1059.0,89.0
4.3,100.0,7.65283203125,1084.0,88.0
4.4,100.0,7.849609375,1109.0,80.0
4.5,100.0,8.046630859375,1135.0,79.0
4.6,100.0,8.24560546875,1160.0,74.0
4.7,100.0,8.443115234375,1185.0,72.0
4.8,100.0,8.642333984375,1210.0,64.0
4.9,100.0,8.8369140625,1235.0,58.0
5.0,100.0,9.0439453125,1261.0,69.0
5.1,100.0,9.245849609375,1286.0,70.0
5.2,100.0,9.447265625,1311.0,79.0
5.3,100.0,9.651123046875,1336.0,88.0
5.4,100.0,9.851318359375,1361.0,86.0
5.5,100.0,10.056396484375,1387.0,87.0
5.6,100.0,10.256103515625,1412.0,91.0
5.7,100.0,10.459716796875,1438.0,98.0
5.8,100.0,10.662353515625,1463.0,110.0
5.9,100.0,10.86376953125,1488.0,108.0
6.0,100.0,11.06689453125,1513.0,118.0
6.1,100.0,11.262939453125,1538.0,103.0
6.2,100.0,11.4658203125,1563.0,89.0
6.3,100.0,11.663330078125,1588.0,75.0
6.4,100.0,11.868408203125,1614.0,77.0
6.5,100.0,12.070556640625,1639.0,74.0
6.6,100.0,12.2705078125,1664.0,69.0
6.7,100.0,12.474365234375,1690.0,76.0
6.8,100.0,12.672607421875,1715.0,70.0
6.9,100.0,12.875,1741.0,71.0
7.0,100.0,13.0732421875,1766.0,73.0
7.1,100.0,13.268798828125,1791.0,62.0
7.2,100.0,13.47119140625,1816.0,64.0
7.3,100.0,13.669677734375,1841.0,62.0
7.4,100.0,13.86962890625,1867.0,68.0
7.5,100.0,14.0673828125,1892.0,68.0
7.6,100.0,14.26806640625,1917.0,67.0
7.7,100.0,14.461669921875,1942.0,54.0
7.8,100.0,14.658935546875,1967.0,49.0
7.9,100.0,14.86181640625,1993.0,60.0
8.0,100.0,15.05712890625,2018.0,55.0
8.1,100.0,15.260498046875,2043.0,65.0
8.2,100.0,15.4609375,2068.0,69.0
8.3,100.0,15.66064453125,2094.0,73.0
8.4,100.0,15.855712890625,2119.0,64.0
8.5,100.0,16.052734375,2144.0,54.0
8.6,100.0,16.26416015625,2169.0,66.0
8.7,100.0,16.46337890625,2195.0,69.0
8.8,100.0,16.667724609375,2220.0,83.0
8.9,100.0,16.868408203125,2245.0,89.0
9.0,100.0,17.0673828125,2270.0,84.0
9.1,100.0,17.265380859375,2295.0,77.0
9.2,100.0,17.4638671875,2320.0,72.0
9.3,100.0,17.6640625,2346.0,73.0
9.4,100.0,17.861083984375,2371.0,61.0
9.5,100.0,18.05859375,2396.0,58.0
9.6,100.0,18.257080078125,2421.0,56.0
9.7,100.0,18.458251953125,2447.0,55.0
9.8,100.0,18.65771484375,2472.0,62.0
9.9,100.0,18.859619140625,2497.0,69.0
10.0,100.0,19.06201171875,2523.0,70.0
10.1,100.0,19.2607421875,2548.0,74.0
10.2,100.0,19.45947265625,2573.0,70.0
10.3,100.0,19.656005859375,2598.0,64.0
10.4,100.0,19.853515625,2623.0,57.0
10.5,100.0,20.0498046875,2649.0,53.0
10.6,100.0,20.245849609375,2674.0,54.0
10.7,100.0,20.44775390625,2699.0,48.0
10.8,100.0,20.64306640625,2724.0,48.0
10.9,100.0,20.84326171875,2750.0,51.0
11.0,100.0,21.039794921875,2775.0,51.0
11.1,100.0,21.23974609375,2800.0,51.0
11.2,100.0,21.437255859375,2825.0,47.0
11.3,100.0,21.63720703125,2850.0,51.0
11.4,100.0,21.8388671875,2876.0,54.0
11.5,100.0,22.049560546875,2901.0,66.0
11.6,100.0,22.281982421875,2927.0,103.0
11.7,100.0,22.4833984375,2952.0,101.0
11.8,100.0,22.680908203125,2977.0,89.0
11.9,100.0,22.966064453125,3005.0,142.0
12.0,100.0,23.219482421875,3032.0,181.0
12.1,100.0,23.4384765625,3057.0,194.0
12.2,100.0,23.67138671875,3083.0,198.0
12.3,100.0,23.869140625,3108.0,165.0
12.4,100.0,24.072998046875,3134.0,128.0
12.5,100.0,24.280029296875,3159.0,91.0
12.6,100.0,24.477783203125,3184.0,69.0
12.7,100.0,24.75439453125,3211.0,146.0
12.8,100.0,24.9951171875,3237.0,193.0
12.9,100.0,25.257568359375,3264.0,257.0
13.0,100.0,25.4599609375,3289.0,232.0
13.1,100.0,25.6572265625,3314.0,181.0
13.2,100.0,25.855712890625,3339.0,131.0
13.3,100.0,26.1357421875,3365.0,221.0
13.4,100.0,26.332763671875,3390.0,197.0
13.5,100.0,26.751953125,3421.0,216.0
13.6,100.0,26.955810546875,3446.0,198.0
13.7,100.0,27.155517578125,3471.0,160.0
13.8,100.0,27.368408203125,3496.0,148.0
13.9,100.0,27.562255859375,3521.0,104.0
14.0,100.0,27.7666015625,3547.0,89.0
14.1,100.0,27.964599609375,3572.0,73.0
14.2,100.0,28.1708984375,3596.0,82.0
14.3,100.0,28.372314453125,3622.0,84.0
14.4,100.0,28.566650390625,3647.0,73.0
14.5,100.0,28.76611328125,3672.0,71.0
14.6,100.0,28.960693359375,3697.0,54.0
14.7,100.0,29.16015625,3723.0,42.0
14.8,100.0,29.35888671875,3748.0,45.0
14.9,100.0,29.555908203125,3773.0,50.0
15.0,100.0,29.759521484375,3798.0,67.0
15.1,100.0,29.957275390625,3823.0,62.0
15.2,100.0,30.165283203125,3848.0,80.0
15.3,100.0,30.36328125,3873.0,78.0
15.4,100.0,30.55859375,3899.0,67.0
15.5,100.0,30.755615234375,3924.0,61.0
15.6,100.0,30.951416015625,3949.0,55.0
15.7,100.0,31.148681640625,3974.0,42.0
15.8,100.0,31.3447265625,3999.0,38.0
15.9,100.0,31.54443359375,4025.0,45.0
16.0,100.0,31.74169921875,4050.0,41.0
16.1,100.0,31.9384765625,4075.0,43.0
16.2,100.0,32.135498046875,4100.0,43.0
16.3,100.0,32.334228515625,4126.0,43.0
16.4,100.0,32.529052734375,4151.0,36.0
16.5,100.0,32.7275390625,4176.0,33.0
16.6,100.0,32.92724609375,4201.0,39.0
16.7,100.0,33.124755859375,4226.0,35.0
16.8,100.0,33.324462890625,4251.0,43.0
16.9,100.0,33.52099609375,4277.0,40.0
17.0,100.0,33.720703125,4302.0,38.0
17.1,100.0,33.9169921875,4327.0,39.0
17.2,100.0,34.11865234375,4352.0,36.0
17.3,100.0,34.320068359375,4377.0,48.0
17.4,100.0,34.515869140625,4403.0,49.0
17.5,100.0,34.715576171875,4428.0,49.0
17.6,100.0,34.9130859375,4453.0,49.0
17.7,100.0,35.1103515625,4478.0,45.0
17.8,100.0,35.309326171875,4503.0,45.0
17.9,100.0,35.507568359375,4529.0,50.0
18.0,100.0,35.70703125,4554.0,45.0
18.1,100.0,35.90380859375,4579.0,50.0
18.2,100.0,36.099609375,4604.0,43.0
18.3,100.0,36.294677734375,4629.0,38.0
18.4,100.0,36.492431640625,4655.0,38.0
18.5,100.0,36.689208984375,4680.0,39.0
18.6,100.0,36.88623046875,4705.0,36.0
18.7,100.0,37.0869140625,4730.0,38.0
18.8,100.0,37.281494140625,4755.0,33.0
18.9,100.0,37.478759765625,4780.0,31.0
19.0,100.0,37.67431640625,4805.0,31.0
19.1,100.0,37.8701171875,4831.0,30.0
19.2,100.0,38.06689453125,4856.0,28.0
19.3,100.0,38.261474609375,4881.0,27.0
19.4,100.0,38.460693359375,4906.0,31.0
19.5,100.0,38.655029296875,4931.0,28.0
19.6,100.0,38.858154296875,4957.0,35.0
19.7,100.0,39.05322265625,4982.0,32.0
19.8,100.0,39.253662109375,5007.0,33.0
19.9,100.0,39.45068359375,5032.0,36.0
20.0,100.0,39.647705078125,5057.0,36.0
20.1,100.0,39.845458984375,5083.0,38.0
20.2,100.0,40.044189453125,5108.0,38.0
20.3,100.0,40.242431640625,5133.0,34.0
20.4,100.0,40.437744140625,5158.0,30.0
20.5,100.0,40.636962890625,5183.0,30.0
20.6,100.0,40.83349609375,5208.0,28.0
20.7,100.0,41.02783203125,5233.0,28.0
20.8,100.0,41.226806640625,5259.0,28.0
20.9,100.0,41.423583984375,5284.0,31.0
21.0,100.0,41.620849609375,5309.0,30.0
21.1,100.0,41.8193359375,5334.0,29.0
21.2,100.0,42.016357421875,5360.0,30.0
21.3,100.0,42.210693359375,5385.0,26.0
21.4,100.0,42.408447265625,5410.0,22.0
21.5,100.0,42.610595703125,5435.0,30.0
21.6,100.0,42.8056640625,5460.0,29.0
21.7,100.0,43.006103515625,5485.0,33.0
21.8,100.0,43.204345703125,5510.0,35.0
21.9,100.0,43.402099609375,5536.0,29.0
22.0,100.0,43.5966796875,5560.0,26.0
22.1,100.0,43.79296875,5586.0,26.0
22.2,100.0,43.99169921875,5611.0,26.0
22.3,100.0,44.184814453125,5636.0,15.0
22.4,100.0,44.38623046875,5662.0,24.0
22.5,100.0,44.58154296875,5687.0,18.0
22.6,100.0,44.784912109375,5712.0,32.0
22.7,100.0,44.983154296875,5737.0,35.0
22.8,100.0,45.1796875,5762.0,30.0
22.9,100.0,45.378173828125,5787.0,32.0
23.0,100.0,45.57421875,5813.0,27.0
23.1,100.0,45.773193359375,5838.0,23.0
23.2,100.0,45.9716796875,5863.0,22.0
23.3,100.0,46.1708984375,5888.0,24.0
23.4,100.0,46.3681640625,5913.0,28.0
23.5,100.0,46.5625,5938.0,27.0
23.6,100.0,46.76025390625,5964.0,23.0
23.7,100.0,46.9560546875,5989.0,27.0
23.8,100.0,47.1552734375,6014.0,26.0
23.9,100.0,47.3515625,6039.0,26.0
24.0,100.0,47.54833984375,6065.0,31.0
24.1,100.0,47.74462890625,6090.0,29.0
24.2,100.0,47.93896484375,6115.0,21.0
24.3,100.0,48.134765625,6140.0,19.0
24.4,100.0,48.329345703125,6165.0,13.0
24.5,100.0,48.52587890625,6190.0,18.0
24.6,100.0,48.721923828125,6215.0,18.0
24.7,100.0,48.92138671875,6241.0,31.0
24.8,100.0,49.115478515625,6266.0,30.0
24.9,100.0,49.31005859375,6291.0,28.0
25.0,100.0,49.507568359375,6316.0,31.0
